arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
7.578,1764971608.198349,0.058,0.02,1.006,0.98,-3.26,-11.69,0.028,0.04,0.996,2.55,-1.64,-11.59
7.595,1764971608.2153862,0.056,0.015,1.008,0.98,-3.26,-11.69,0.028,0.045,0.999,2.56,-1.64,-11.59
7.612999,1764971608.233361,0.057,0.018,1.008,0.98,-3.26,-11.69,0.023,0.043,0.995,2.56,-1.63,-11.58
7.631,1764971608.2513978,0.057,0.018,1.0,0.98,-3.26,-11.69,0.028,0.04,0.992,2.55,-1.63,-11.58
7.649,1764971608.2692459,0.059,0.015,1.004,0.98,-3.26,-11.69,0.028,0.045,0.988,2.55,-1.63,-11.58
7.666999,1764971608.2877572,0.056,0.019,1.006,0.98,-3.26,-11.69,0.029,0.048,0.994,2.56,-1.63,-11.58
7.685,1764971608.305352,0.056,0.018,1.007,0.98,-3.25,-11.69,0.029,0.042,0.996,2.55,-1.63,-11.58
7.703,1764971608.3232782,0.059,0.017,1.007,0.98,-3.26,-11.7,0.029,0.049,1.0,2.55,-1.63,-11.58
7.721,1764971608.341275,0.059,0.017,1.007,0.98,-3.26,-11.69,0.027,0.046,0.995,2.55,-1.63,-11.58
7.738998,1764971608.359231,0.06,0.014,1.007,0.97,-3.26,-11.69,0.027,0.045,0.992,2.55,-1.63,-11.58
7.756999,1764971608.3772411,0.053,0.018,1.006,0.97,-3.25,-11.7,0.029,0.043,0.991,2.55,-1.63,-11.58
7.774999,1764971608.395212,0.058,0.02,1.002,0.97,-3.25,-11.7,0.033,0.048,0.994,2.56,-1.64,-11.58
7.793,1764971608.413183,0.056,0.019,1.002,0.98,-3.25,-11.7,0.028,0.043,0.995,2.55,-1.63,-11.58
7.811001,1764971608.431129,0.055,0.019,1.004,0.98,-3.25,-11.7,0.028,0.045,0.996,2.55,-1.63,-11.58
7.828,1764971608.448094,0.056,0.02,1.007,0.98,-3.25,-11.69,0.029,0.043,0.996,2.55,-1.63,-11.58
7.844999,1764971608.465085,0.058,0.019,1.002,0.98,-3.25,-11.69,0.029,0.045,0.995,2.55,-1.63,-11.58
7.862,1764971608.482111,0.061,0.017,1.01,0.98,-3.26,-11.69,0.024,0.045,0.996,2.55,-1.62,-11.58
7.88,1764971608.500154,0.059,0.018,1.007,0.98,-3.26,-11.7,0.025,0.046,0.992,2.55,-1.62,-11.58
7.898,1764971608.5180821,0.06,0.019,1.011,0.98,-3.26,-11.7,0.029,0.042,0.993,2.55,-1.62,-11.59
7.916,1764971608.536065,0.057,0.021,1.009,0.99,-3.26,-11.7,0.031,0.045,0.993,2.55,-1.62,-11.58
7.933999,1764971608.55511,0.058,0.021,1.005,0.99,-3.26,-11.7,0.027,0.042,0.996,2.55,-1.62,-11.59
7.950999,1764971608.57098,0.058,0.021,1.002,0.99,-3.26,-11.7,0.034,0.045,0.995,2.55,-1.63,-11.58
7.968,1764971608.5879622,0.059,0.019,1.01,1.0,-3.27,-11.7,0.03,0.047,0.996,2.55,-1.63,-11.58
7.985,1764971608.604901,0.058,0.017,1.007,0.99,-3.27,-11.7,0.029,0.048,0.995,2.55,-1.62,-11.58
8.002997,1764971608.622923,0.057,0.019,1.005,1.0,-3.27,-11.7,0.029,0.043,0.998,2.55,-1.62,-11.58
8.020999,1764971608.6410072,0.058,0.017,1.003,0.99,-3.26,-11.7,0.027,0.042,0.994,2.55,-1.62,-11.58
8.038998,1764971608.658894,0.057,0.02,1.002,0.99,-3.27,-11.7,0.029,0.045,0.995,2.55,-1.63,-11.58
8.056,1764971608.675859,0.059,0.02,1.009,0.99,-3.27,-11.7,0.028,0.047,0.996,2.56,-1.63,-11.58
8.072996,1764971608.6928298,0.056,0.019,1.003,1.0,-3.27,-11.7,0.026,0.045,0.994,2.56,-1.62,-11.58
8.09,1764971608.712836,0.059,0.018,1.006,1.0,-3.27,-11.7,0.024,0.044,0.994,2.56,-1.62,-11.58
8.106996,1764971608.726809,0.058,0.019,1.007,1.0,-3.27,-11.7,0.028,0.045,0.994,2.56,-1.62,-11.58
8.124999,1764971608.744855,0.057,0.018,1.008,1.0,-3.27,-11.71,0.026,0.048,0.993,2.56,-1.61,-11.58
8.142999,1764971608.762857,0.056,0.011,1.003,0.99,-3.27,-11.71,0.032,0.045,0.996,2.56,-1.62,-11.58
8.161,1764971608.7808251,0.056,0.017,1.004,0.99,-3.27,-11.71,0.029,0.042,0.996,2.56,-1.62,-11.58
8.179,1764971608.798749,0.059,0.02,1.008,0.99,-3.27,-11.71,0.03,0.044,0.997,2.56,-1.62,-11.58
8.195999,1764971608.8157172,0.058,0.019,1.009,0.99,-3.27,-11.71,0.028,0.04,0.994,2.55,-1.62,-11.58
8.212999,1764971608.832717,0.057,0.016,1.005,0.99,-3.27,-11.71,0.027,0.046,0.996,2.55,-1.62,-11.58
8.229996,1764971608.849729,0.061,0.016,1.008,0.99,-3.27,-11.71,0.031,0.045,0.996,2.55,-1.62,-11.58
8.248,1764971608.867719,0.059,0.016,1.004,0.98,-3.27,-11.71,0.027,0.047,0.994,2.56,-1.62,-11.58
8.266001,1764971608.885661,0.059,0.013,1.006,0.98,-3.27,-11.72,0.028,0.043,0.991,2.55,-1.62,-11.58
8.283,1764971608.902655,0.054,0.018,1.003,0.98,-3.27,-11.72,0.029,0.046,0.995,2.55,-1.62,-11.58
8.3,1764971608.919658,0.054,0.018,1.005,0.98,-3.27,-11.72,0.029,0.045,0.992,2.56,-1.62,-11.58
8.316999,1764971608.936652,0.06,0.018,1.002,0.98,-3.27,-11.72,0.029,0.044,0.992,2.55,-1.62,-11.58
8.334,1764971608.953681,0.057,0.019,1.006,0.98,-3.27,-11.71,0.031,0.041,0.993,2.55,-1.63,-11.58
8.351997,1764971608.971686,0.058,0.018,1.007,0.98,-3.27,-11.71,0.028,0.042,0.992,2.55,-1.62,-11.58
8.369999,1764971608.989655,0.056,0.016,1.006,0.98,-3.27,-11.72,0.032,0.046,0.997,2.55,-1.63,-11.58
8.387996,1764971609.007701,0.057,0.017,1.009,0.98,-3.27,-11.72,0.025,0.041,0.995,2.54,-1.62,-11.58
8.405997,1764971609.025729,0.056,0.02,1.005,0.98,-3.27,-11.72,0.033,0.042,0.994,2.54,-1.63,-11.58
8.424,1764971609.043651,0.056,0.017,1.0,0.98,-3.27,-11.72,0.032,0.045,0.99,2.54,-1.63,-11.58
8.441,1764971609.0606122,0.057,0.014,1.005,0.98,-3.27,-11.72,0.032,0.046,0.993,2.55,-1.64,-11.58
8.458998,1764971609.078539,0.06,0.018,1.004,0.98,-3.27,-11.72,0.024,0.042,0.991,2.55,-1.63,-11.58
8.477,1764971609.096545,0.057,0.016,1.005,0.98,-3.27,-11.72,0.031,0.043,0.996,2.54,-1.64,-11.58
8.494998,1764971609.1145852,0.057,0.02,1.006,0.98,-3.27,-11.72,0.024,0.044,0.996,2.54,-1.63,-11.58
8.513,1764971609.1325529,0.056,0.019,1.006,0.98,-3.27,-11.72,0.029,0.045,0.991,2.54,-1.63,-11.58
8.530997,1764971609.150636,0.06,0.017,1.007,0.98,-3.27,-11.72,0.03,0.044,0.994,2.54,-1.63,-11.58
8.548997,1764971609.1684952,0.055,0.02,1.002,0.98,-3.27,-11.72,0.031,0.043,0.995,2.54,-1.64,-11.58
8.567,1764971609.186578,0.056,0.02,1.004,0.98,-3.27,-11.72,0.032,0.045,0.993,2.54,-1.64,-11.58
8.585,1764971609.204536,0.059,0.02,1.005,0.99,-3.27,-11.72,0.028,0.044,0.994,2.54,-1.63,-11.58
8.603,1764971609.2224672,0.059,0.019,1.006,0.99,-3.27,-11.73,0.03,0.044,0.995,2.54,-1.64,-11.58
8.621,1764971609.240482,0.057,0.022,1.006,1.0,-3.27,-11.72,0.026,0.04,0.997,2.53,-1.64,-11.58
8.638,1764971609.257534,0.044,-0.011,0.981,0.94,-3.28,-11.71,0.031,0.042,0.992,2.54,-1.64,-11.58
8.656,1764971609.275431,0.06,0.011,1.005,0.95,-3.33,-11.71,0.028,0.048,0.999,2.55,-1.65,-11.57
8.673999,1764971609.2934232,0.044,0.018,1.008,0.96,-3.39,-11.67,0.029,0.043,1.005,2.55,-1.65,-11.58
8.692,1764971609.311397,0.046,0.022,0.987,1.22,-3.25,-11.55,0.027,0.042,0.996,2.56,-1.66,-11.59
8.709998,1764971609.329333,0.055,0.059,1.039,2.05,-3.23,-11.42,0.023,0.047,0.99,2.57,-1.62,-11.61
8.727997,1764971609.3473768,0.107,0.023,1.04,4.2,-3.35,-11.47,0.036,0.051,0.982,2.61,-1.58,-11.63
8.745999,1764971609.365431,0.074,0.142,0.811,4.41,-3.31,-11.37,0.055,0.069,0.993,2.67,-1.62,-11.63
8.764,1764971609.383414,0.043,0.059,0.945,2.5,-3.74,-11.13,0.038,0.051,0.982,2.67,-1.65,-11.61
8.781999,1764971609.4013371,0.112,0.05,0.869,2.24,-4.59,-11.25,0.03,0.042,1.007,2.64,-1.65,-11.63
8.799999,1764971609.419295,0.078,0.072,1.308,4.61,-5.01,-11.56,0.025,0.041,1.001,2.63,-1.65,-11.66
8.817001,1764971609.4363909,0.068,0.094,1.236,9.12,-5.25,-11.77,0.017,0.048,1.004,2.67,-1.65,-11.7
8.835,1764971609.454421,0.107,0.029,1.685,15.26,-5.96,-11.91,0.032,0.034,1.002,2.8,-1.67,-11.74
8.852999,1764971609.472364,0.061,0.34,1.166,23.7,-6.6,-11.95,0.034,-0.045,1.034,3.09,-1.74,-11.94
8.870999,1764971609.490342,0.045,0.481,0.958,32.62,-7.18,-12.16,0.024,0.043,1.014,3.6,-1.89,-12.13
8.888997,1764971609.508325,0.077,0.64,0.575,41.78,-7.55,-12.78,0.041,0.12,1.112,4.54,-2.28,-12.24
8.907,1764971609.526348,0.033,0.49,0.853,50.4,-7.92,-14.16,0.034,0.104,1.038,5.69,-2.86,-12.34
8.925,1764971609.544272,0.168,0.553,0.595,59.09,-9.1,-15.24,0.107,0.024,0.757,6.45,-3.28,-12.72
8.943,1764971609.562258,0.152,0.927,0.403,66.83,-9.86,-16.29,0.115,0.122,1.035,6.6,-3.69,-13.12
8.960999,1764971609.5802088,0.223,0.895,0.108,74.03,-10.57,-17.59,0.111,0.199,1.074,7.32,-4.11,-13.39
8.978999,1764971609.598187,0.113,1.003,0.102,79.95,-10.85,-18.85,0.065,0.147,0.89,8.03,-4.49,-13.65
8.996999,1764971609.616194,0.024,1.122,0.659,84.92,-8.86,-20.69,0.229,0.082,1.157,8.8,-5.42,-14.02
9.015,1764971609.634198,0.026,1.116,-0.039,88.0,-10.55,-22.39,0.069,0.218,1.196,9.95,-6.75,-14.25
9.032999,1764971609.652184,-0.019,1.002,-0.258,89.21,-12.95,-24.32,-0.002,0.181,1.119,11.4,-8.12,-14.59
9.050996,1764971609.670152,-0.043,1.07,-0.217,88.4,-15.07,-25.86,0.131,0.185,0.855,12.45,-9.32,-14.88
9.068999,1764971609.6880581,-0.026,1.132,-0.125,85.08,-17.74,-27.32,0.171,0.218,0.773,13.09,-10.25,-15.09
9.086999,1764971609.708092,-0.137,0.983,-0.007,80.09,-20.21,-28.67,0.058,0.243,0.663,13.11,-10.89,-15.18
9.105,1764971609.724035,-0.186,1.172,0.699,74.93,-18.66,-29.2,-0.065,0.385,0.782,13.3,-10.62,-14.91
9.122999,1764971609.7420301,-0.174,1.169,0.308,71.85,-18.94,-29.1,0.037,0.157,0.304,13.39,-9.65,-14.62
9.140999,1764971609.7600482,-0.242,1.292,0.284,67.73,-19.82,-28.66,0.139,0.214,0.906,12.72,-8.66,-14.39
9.159,1764971609.7781389,-0.113,0.905,0.414,63.22,-20.99,-28.47,0.139,0.336,0.912,12.09,-7.57,-14.25
9.176997,1764971609.795943,0.091,0.479,0.12,59.43,-22.22,-28.28,0.091,0.279,1.185,11.41,-6.67,-13.9
9.193996,1764971609.813067,0.051,0.786,0.289,55.28,-22.41,-28.19,0.132,0.114,1.23,10.86,-6.24,-13.67
9.211997,1764971609.8309681,-0.053,0.704,0.551,49.04,-22.19,-27.95,0.171,0.101,1.073,11.27,-6.34,-13.57
9.23,1764971609.849366,-0.021,1.524,-0.025,47.34,-19.69,-28.3,-0.045,-0.094,0.777,11.54,-5.79,-13.98
9.247999,1764971609.8672562,-0.083,1.4,0.869,43.24,-20.24,-28.06,0.141,-0.003,1.055,11.73,-5.45,-14.76
9.265999,1764971609.885067,0.143,0.388,0.787,41.32,-21.21,-27.59,0.106,0.411,1.091,12.32,-5.32,-15.12
9.283999,1764971609.9029381,0.157,0.694,0.77,40.66,-21.77,-27.62,0.053,0.253,0.791,12.42,-5.15,-14.91
9.302,1764971609.9209611,-0.024,0.562,1.125,37.27,-21.38,-27.72,0.065,0.284,0.515,11.62,-4.34,-14.57
9.319999,1764971609.9388878,-0.037,0.74,0.696,33.75,-21.59,-27.56,0.095,0.204,1.178,10.44,-3.89,-14.46
9.337998,1764971609.9568498,0.042,0.709,1.131,32.53,-22.04,-27.77,0.091,0.108,1.096,9.73,-3.65,-14.56
9.356,1764971609.975059,0.049,0.823,1.164,30.39,-23.03,-28.05,0.079,0.183,1.023,9.33,-3.54,-14.57
9.374,1764971609.992852,0.084,0.691,1.099,28.48,-24.21,-27.81,0.026,0.214,1.015,9.83,-3.55,-14.24
9.392,1764971610.010831,0.105,0.789,1.001,25.91,-25.99,-27.33,0.099,0.151,0.934,10.21,-3.72,-13.9
9.409997,1764971610.028765,0.075,0.594,1.109,21.96,-28.64,-26.69,0.074,0.123,1.013,10.88,-3.71,-13.6
9.428,1764971610.0467892,0.127,0.192,1.189,15.8,-31.92,-26.36,0.099,0.129,0.898,11.32,-3.63,-13.45
9.446,1764971610.064776,0.348,-0.165,1.3,9.66,-34.89,-26.42,0.129,0.146,0.852,11.64,-3.76,-13.45
9.464,1764971610.082816,0.259,0.404,0.829,4.02,-36.44,-25.81,0.008,0.146,0.945,11.48,-3.91,-13.49
9.482,1764971610.1010308,0.259,0.226,0.832,-2.6,-37.01,-24.77,0.117,0.053,0.983,11.19,-4.46,-13.38
9.5,1764971610.118752,0.395,-0.051,0.874,-9.56,-38.62,-24.46,0.181,0.137,1.083,10.35,-4.62,-13.82
9.517999,1764971610.136731,0.24,-0.192,0.598,-17.12,-40.28,-23.92,0.045,0.153,0.975,10.13,-4.78,-14.67
9.536,1764971610.154639,0.377,-0.282,0.725,-25.29,-41.57,-23.18,0.014,0.158,1.06,10.19,-4.98,-15.4
9.553998,1764971610.172662,0.411,-0.644,0.97,-32.69,-42.77,-22.53,0.102,0.055,0.924,9.74,-5.16,-15.93
9.572,1764971610.190748,0.325,-0.234,0.641,-38.3,-43.69,-21.89,-0.023,0.179,1.028,10.08,-5.51,-16.61
9.59,1764971610.208732,0.328,-0.425,0.644,-42.14,-44.27,-21.22,-0.018,0.121,0.958,10.41,-5.98,-16.93
9.608,1764971610.2266612,0.53,-0.577,0.637,-44.6,-44.49,-20.62,-0.036,0.217,0.872,9.67,-6.03,-17.51
9.626,1764971610.244692,0.419,-0.668,0.565,-46.84,-44.7,-20.25,0.059,0.245,0.903,9.58,-6.09,-18.19
9.644,1764971610.262623,0.359,-0.644,0.41,-48.34,-44.68,-19.94,0.068,0.193,0.938,9.29,-6.05,-18.54
9.662,1764971610.280543,0.432,-0.645,0.426,-49.0,-44.5,-19.73,0.052,0.224,0.913,9.15,-5.84,-18.83
9.68,1764971610.298649,0.399,-0.552,0.418,-48.38,-44.12,-19.78,0.014,0.145,0.975,9.11,-5.57,-19.0
9.698,1764971610.316612,0.375,-0.573,0.412,-45.87,-43.45,-20.3,0.03,0.15,0.958,9.36,-5.3,-18.96
9.715999,1764971610.3346639,0.314,-0.518,0.372,-40.21,-42.45,-21.61,0.041,0.138,0.748,8.92,-4.27,-18.88
9.734,1764971610.352583,0.365,-0.446,0.302,-31.41,-40.48,-23.1,0.151,0.148,1.123,8.43,-3.91,-18.87
9.751997,1764971610.3705568,0.391,-0.144,0.512,-22.18,-36.9,-24.24,0.084,0.057,0.97,8.38,-4.06,-19.16
9.769999,1764971610.3886368,0.722,0.122,1.499,-14.76,-34.75,-24.86,0.149,0.362,1.058,8.53,-4.74,-19.2
9.787999,1764971610.406484,0.733,-1.097,1.389,-10.39,-35.2,-25.86,0.267,0.183,0.932,8.55,-5.28,-19.12
9.805998,1764971610.42448,0.315,-0.429,0.863,-9.24,-35.32,-26.71,-0.011,0.067,0.96,8.19,-5.08,-19.12
9.823997,1764971610.442534,0.371,-0.19,0.75,-6.54,-35.16,-27.2,-0.009,0.136,1.016,8.18,-4.93,-19.08
9.842001,1764971610.460463,0.314,-0.056,0.818,-2.63,-34.21,-27.75,-0.029,0.078,0.955,8.24,-4.57,-19.07
9.86,1764971610.478397,0.27,0.013,0.823,2.69,-32.73,-28.65,0.018,0.06,1.001,8.12,-4.4,-19.28
9.878,1764971610.496484,0.408,-0.282,0.795,5.54,-30.47,-29.98,0.058,0.194,1.002,8.29,-4.23,-19.55
9.895999,1764971610.514515,0.008,1.347,0.689,10.2,-26.24,-30.4,0.04,0.098,1.014,8.39,-4.19,-19.97
9.913996,1764971610.5326579,-0.094,0.972,1.415,14.67,-22.46,-29.71,0.099,0.203,0.938,8.67,-4.35,-20.35
9.932,1764971610.550456,0.732,-0.339,1.227,19.48,-21.35,-29.6,0.133,0.252,0.895,8.85,-4.5,-20.52
9.949998,1764971610.568407,0.411,0.271,0.645,23.87,-20.79,-29.9,0.022,0.151,0.914,8.48,-4.24,-20.54
9.968,1764971610.5863302,0.34,0.462,0.63,28.13,-20.4,-30.13,0.024,0.141,0.928,7.56,-3.98,-20.44
9.986,1764971610.6042619,0.024,0.607,0.752,32.65,-19.69,-30.54,0.028,0.104,1.004,6.61,-3.88,-20.3
10.002997,1764971610.62129,-0.051,0.964,0.687,37.43,-18.61,-30.93,-0.002,0.062,1.013,5.6,-3.83,-20.13
10.020999,1764971610.639235,0.088,1.177,0.715,42.82,-17.43,-31.3,0.043,0.074,1.033,5.04,-3.71,-20.0
10.039,1764971610.6572459,0.218,1.095,0.537,48.19,-16.02,-31.09,0.029,0.102,0.992,4.68,-3.56,-19.79
10.056996,1764971610.675329,0.343,0.939,0.752,52.5,-14.98,-30.88,0.057,0.173,1.03,4.86,-3.59,-19.28
10.075,1764971610.693332,0.119,0.893,0.68,56.46,-14.32,-30.84,0.015,0.158,0.953,5.08,-3.57,-18.53
10.092999,1764971610.711355,-0.002,1.251,0.521,59.81,-13.27,-30.98,0.057,0.136,0.936,4.9,-3.53,-17.43
10.111007,1764971610.7293591,-0.16,1.253,0.766,64.29,-12.2,-31.03,0.038,0.118,0.96,4.72,-3.57,-16.4
10.129,1764971610.747316,-0.055,0.793,0.758,67.74,-10.26,-31.37,-0.026,-0.047,1.005,4.45,-3.68,-15.71
10.146999,1764971610.7652009,0.282,0.661,0.696,70.04,-9.03,-31.68,0.048,0.015,0.972,4.26,-3.83,-15.15
10.165,1764971610.783169,0.228,0.623,0.732,71.2,-8.94,-31.84,0.085,-0.051,1.02,4.16,-3.79,-14.94
10.182999,1764971610.801204,0.132,0.717,0.537,71.99,-9.21,-32.28,0.055,-0.0,1.051,4.44,-3.73,-15.02
10.201,1764971610.8191628,0.091,0.893,0.445,71.92,-9.68,-32.94,0.05,0.092,0.969,5.0,-3.81,-15.11
10.218999,1764971610.837101,0.014,1.157,0.408,71.2,-9.82,-33.45,0.049,0.048,0.998,5.37,-3.88,-15.23
10.237,1764971610.855073,-0.127,1.131,0.529,69.05,-9.7,-34.29,0.037,0.056,0.962,5.52,-3.87,-15.46
10.255,1764971610.873027,0.08,1.301,0.416,65.62,-9.47,-34.93,0.055,0.088,0.963,5.57,-3.84,-15.66
10.273,1764971610.891063,0.303,0.935,0.434,61.67,-9.82,-34.87,0.094,0.095,1.015,5.67,-3.92,-15.77
10.291,1764971610.9090939,0.193,0.933,0.758,57.46,-10.61,-34.63,0.053,0.067,0.977,5.86,-3.94,-15.84
10.308999,1764971610.927073,0.079,1.031,0.708,54.55,-11.93,-34.36,0.084,0.081,0.999,6.09,-3.96,-16.01
10.327,1764971610.945125,-0.079,0.914,0.882,51.7,-13.62,-34.16,0.068,0.063,1.0,6.13,-4.01,-16.24
10.344997,1764971610.963159,-0.097,1.119,0.59,49.0,-14.55,-33.92,0.049,0.039,0.975,6.17,-3.99,-16.5
10.362999,1764971610.980997,-0.123,1.112,0.558,45.23,-14.77,-33.63,0.022,0.109,0.944,5.83,-3.89,-16.78
10.381,1764971610.998976,0.056,0.785,0.716,41.62,-14.63,-33.43,0.014,0.148,0.979,5.17,-3.82,-17.08
10.399,1764971611.017076,0.142,0.577,0.825,38.82,-15.17,-33.51,0.035,0.062,0.973,4.19,-3.76,-17.38
10.417,1764971611.0353842,0.083,0.758,0.727,36.02,-15.89,-33.81,0.036,0.122,1.019,2.96,-3.85,-17.52
10.435,1764971611.0529852,0.019,1.111,0.731,35.09,-16.63,-33.94,0.038,0.045,1.039,2.41,-4.02,-17.67
10.452997,1764971611.071143,0.199,0.967,0.675,33.64,-16.75,-33.64,0.019,0.026,1.05,2.52,-3.99,-17.72
10.471,1764971611.088943,0.176,0.576,0.759,31.68,-16.7,-33.27,0.043,0.041,0.998,2.78,-4.03,-17.73
10.489001,1764971611.106863,0.16,0.343,0.982,29.24,-17.07,-33.14,0.056,0.028,0.994,2.97,-4.11,-17.72
10.506999,1764971611.124877,0.223,0.381,0.851,26.19,-17.47,-33.09,0.052,0.031,0.999,3.09,-4.15,-17.76
10.525,1764971611.142946,0.26,0.358,0.951,23.16,-17.87,-33.33,0.034,0.028,0.993,3.27,-4.23,-17.86
10.542998,1764971611.160817,0.235,0.588,1.002,19.86,-18.61,-33.56,0.034,0.008,1.059,4.21,-4.47,-17.98
10.560997,1764971611.178881,0.155,0.623,1.321,15.22,-20.52,-33.51,0.081,0.075,1.006,5.53,-4.75,-18.14
10.579,1764971611.196736,0.09,0.33,1.108,8.46,-23.05,-33.3,0.046,0.093,0.965,6.91,-4.88,-18.44
10.597001,1764971611.214775,0.302,0.199,0.797,1.41,-25.67,-32.9,0.084,0.126,0.962,7.98,-5.07,-18.77
10.615,1764971611.2327669,0.171,-0.063,0.363,-4.07,-26.43,-33.15,0.06,0.126,0.962,8.71,-5.21,-19.11
10.632999,1764971611.250766,0.39,-0.031,0.356,-7.27,-26.66,-33.42,0.053,0.11,0.925,8.79,-5.28,-19.33
10.650997,1764971611.2687528,0.452,0.029,0.557,-8.92,-26.52,-33.61,0.099,0.14,0.917,8.44,-5.35,-19.61
10.669,1764971611.286787,0.509,-0.033,0.657,-9.64,-26.44,-33.81,0.087,0.159,0.957,7.68,-5.22,-19.83
10.687,1764971611.306593,0.48,0.133,0.879,-9.59,-26.41,-33.97,0.057,0.129,0.965,6.71,-5.11,-19.96
10.705,1764971611.322669,0.33,0.163,1.076,-8.51,-25.84,-33.95,0.06,0.105,0.986,5.65,-4.86,-19.96
10.722999,1764971611.3407612,0.232,0.185,1.611,-5.37,-25.03,-33.99,0.057,0.074,1.004,4.76,-4.66,-19.93
10.741,1764971611.358648,0.029,0.567,2.28,-0.92,-24.68,-33.79,0.024,0.072,1.027,4.2,-4.45,-19.77
10.759,1764971611.3767,-0.035,0.505,2.316,2.49,-25.01,-33.21,-0.0,0.032,0.935,4.53,-4.36,-19.51
10.776996,1764971611.3947048,-0.058,0.464,1.835,4.79,-25.28,-32.6,0.05,0.09,0.998,4.9,-4.18,-19.32
10.794998,1764971611.4127429,0.327,0.011,0.794,6.86,-25.37,-32.12,0.015,0.101,1.014,5.19,-3.82,-19.07
10.812999,1764971611.4306839,0.694,-0.174,-0.11,4.99,-27.32,-31.17,0.072,0.081,1.01,5.3,-3.76,-18.54
10.830999,1764971611.448731,0.833,-0.624,-0.615,2.34,-28.39,-29.81,0.12,0.089,0.983,5.24,-3.75,-18.04
10.849,1764971611.4672399,0.819,-1.414,-0.713,-1.13,-28.29,-29.65,0.058,0.065,1.02,5.04,-3.8,-17.76
10.867,1764971611.4845471,0.446,-1.19,-0.052,-6.04,-28.4,-30.05,0.058,0.05,0.955,4.9,-3.81,-17.77
10.885,1764971611.502572,0.15,-0.68,1.075,-8.68,-27.47,-31.56,0.131,0.059,1.009,4.81,-4.03,-18.03
10.903,1764971611.5205572,-0.041,0.918,2.121,-9.15,-26.77,-33.03,0.111,0.052,1.061,4.7,-4.38,-18.61
10.921,1764971611.538553,-0.306,1.538,2.717,-6.77,-25.93,-33.56,-0.009,-0.008,0.954,4.51,-4.47,-19.12
10.938999,1764971611.556612,-0.415,1.813,2.636,-4.17,-26.25,-33.46,-0.074,0.112,0.958,4.32,-4.54,-19.21
10.956997,1764971611.5747929,-0.288,1.633,2.199,0.1,-25.66,-32.88,0.179,0.055,1.041,4.23,-4.62,-19.4
10.974999,1764971611.592465,0.4,0.78,1.397,4.45,-24.99,-31.33,0.016,0.078,0.981,4.1,-4.6,-19.43
10.993,1764971611.6105769,1.392,-0.621,-0.176,3.01,-27.17,-29.04,0.085,0.076,0.992,4.05,-4.8,-19.13
11.011,1764971611.6285162,1.467,-2.428,-1.355,-1.57,-28.17,-28.24,0.079,0.056,0.969,4.07,-4.63,-18.67
11.028999,1764971611.64666,0.477,-2.426,-0.806,-6.49,-27.94,-30.17,-0.007,0.034,0.999,4.14,-4.41,-18.27
11.047,1764971611.66446,0.164,-0.982,0.815,-9.17,-27.37,-32.3,0.06,-0.033,0.991,4.06,-4.38,-18.24
11.065,1764971611.682451,-0.048,1.004,2.269,-9.09,-26.12,-33.29,0.115,0.017,1.058,4.2,-4.42,-18.51
11.082997,1764971611.700798,-0.914,2.21,2.508,-8.77,-26.37,-32.94,-0.001,0.131,1.114,4.19,-4.21,-18.73
11.101,1764971611.7185311,-0.166,2.186,2.438,-6.3,-26.09,-32.41,-0.282,0.078,0.961,4.12,-3.36,-18.27
11.118999,1764971611.73651,-0.272,1.129,1.999,-1.97,-24.44,-31.86,0.194,0.108,1.028,4.11,-3.45,-17.99
11.137,1764971611.754368,0.498,0.164,1.154,0.25,-23.65,-30.52,0.199,0.047,1.035,3.85,-3.73,-17.81
11.155001,1764971611.77249,1.361,-1.892,-0.484,-2.61,-23.41,-29.84,0.105,0.064,0.989,3.6,-3.98,-17.65
11.172999,1764971611.790377,0.868,-2.001,-0.605,-7.04,-22.81,-30.88,0.06,-0.021,1.043,3.5,-4.19,-17.53
11.190999,1764971611.808316,0.276,-0.795,0.468,-10.05,-23.81,-31.92,0.025,0.036,0.986,3.74,-4.21,-17.66
11.208999,1764971611.826277,-0.116,0.376,1.538,-10.66,-24.13,-31.83,0.053,0.048,1.034,4.02,-4.24,-17.8
11.226999,1764971611.844327,-0.324,1.355,2.015,-10.48,-23.67,-31.89,0.0,-0.004,0.979,4.11,-3.83,-18.34
11.244997,1764971611.862355,-0.015,1.457,1.818,-8.4,-22.6,-32.16,-0.091,0.078,0.982,3.97,-3.53,-18.6
11.262996,1764971611.8802822,-0.04,1.523,1.636,-4.69,-21.42,-31.85,0.102,0.118,0.981,4.07,-3.63,-18.47
11.281003,1764971611.898378,-0.047,1.379,1.364,0.53,-19.2,-30.93,0.085,0.086,0.951,3.99,-3.7,-18.51
11.298999,1764971611.916242,0.511,0.439,1.139,4.52,-17.53,-29.18,0.057,0.083,0.976,3.87,-3.77,-18.34
11.316999,1764971611.934203,1.036,-2.009,0.333,3.33,-17.23,-28.96,0.049,0.037,0.997,3.72,-3.88,-17.8
11.335,1764971611.952161,0.389,-2.935,-0.723,-1.49,-16.82,-30.7,0.052,0.063,1.008,3.71,-3.95,-17.27
