time_s,rel_rate_x,rel_rate_y,rel_rate_z,rel_rate_dominant,rel_rate_magnitude,rel_angle_x,rel_angle_y,rel_angle_z,rel_angle_dominant,rel_angle_magnitude,accel_magnitude_tibia
4.213,0.0,0.5556,0.0,0.0,0.5556,0.1153,-0.0541,0.1012,0.1153,0.1627,0.9974
4.231001,1.111,0.0,0.0,1.111,1.111,0.1353,-0.0541,0.1012,0.1353,0.1774,0.9956
4.249001,-0.5556,0.5556,0.0,-0.5556,0.7857,0.1253,-0.0441,0.1012,0.1253,0.167,0.9973
4.266998,0.0,0.5556,0.0,0.0,0.5556,0.1253,-0.0341,0.1012,0.1253,0.1646,0.993
4.284001,-0.5881,0.0,0.0,-0.5881,0.5881,0.1153,-0.0341,0.1012,0.1153,0.1571,0.9974
4.301001,0.5882,1.1765,0.0,0.5882,1.3153,0.1253,-0.0141,0.1012,0.1253,0.1617,0.9946
4.319001,-0.5556,-0.5556,0.0,-0.5556,0.7857,0.1153,-0.0241,0.1012,0.1153,0.1553,1.0005
4.337001,0.5556,0.0,0.0,0.5556,0.5556,0.1253,-0.0241,0.1012,0.1253,0.1628,0.9985
4.355,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0241,0.1012,0.1253,0.1628,0.9966
4.372,0.0,-0.5882,0.0,0.0,0.5882,0.1253,-0.0341,0.1012,0.1253,0.1646,0.9986
4.389,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0341,0.1012,0.1253,0.1646,0.9985
4.406001,0.5882,0.0,0.0,0.5882,0.5882,0.1353,-0.0341,0.1012,0.1353,0.1724,0.9952
4.423001,0.0,0.5882,0.5882,0.0,0.8319,0.1353,-0.0241,0.1112,0.1353,0.1768,0.9965
4.441001,-0.5556,-1.1111,0.0,-0.5556,1.2423,0.1253,-0.0441,0.1112,0.1253,0.1732,0.9976
4.458998,0.0,0.0,-0.5556,0.0,0.5556,0.1253,-0.0441,0.1012,0.1253,0.167,0.9933
4.476998,0.0,0.0,0.5556,0.0,0.5556,0.1253,-0.0441,0.1112,0.1253,0.1732,0.9923
4.495001,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0441,0.1112,0.1253,0.1732,0.9935
4.512001,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0441,0.1112,0.1253,0.1732,0.9995
4.528997,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0441,0.1112,0.1253,0.1732,0.9964
4.546,0.0,-0.5881,0.0,0.0,0.5881,0.1253,-0.0541,0.1112,0.1253,0.176,0.9974
4.564,0.5556,-0.5556,0.0,0.5556,0.7857,0.1353,-0.0641,0.1112,0.1353,0.1865,0.9946
4.582,-0.5556,0.5556,0.5556,-0.5556,0.9623,0.1253,-0.0541,0.1212,0.1253,0.1825,0.9944
4.599,0.0,0.5882,-0.5882,0.0,0.8319,0.1253,-0.0441,0.1112,0.1253,0.1732,0.9953
4.616001,0.0,0.5882,0.5882,0.0,0.8318,0.1253,-0.0341,0.1212,0.1253,0.1776,0.9995
4.633001,0.0,-0.5882,0.0,0.0,0.5882,0.1253,-0.0441,0.1212,0.1253,0.1798,0.9955
4.650002,-0.5882,0.0,0.0,-0.5882,0.5882,0.1153,-0.0441,0.1212,0.1153,0.173,0.9986
4.668001,0.5556,0.0,0.0,0.5556,0.5556,0.1253,-0.0441,0.1212,0.1253,0.1798,0.9943
4.686001,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0441,0.1212,0.1253,0.1798,0.9976
4.703998,0.0,0.5556,0.0,0.0,0.5556,0.1253,-0.0341,0.1212,0.1253,0.1776,0.9935
4.722001,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0341,0.1212,0.1253,0.1776,0.9923
4.739,0.5883,-0.5883,0.0,0.5883,0.8319,0.1353,-0.0441,0.1212,0.1353,0.1869,0.9964
4.756998,0.0,1.1112,-0.5556,0.0,1.2424,0.1353,-0.0241,0.1112,0.1353,0.1768,0.9954
4.775,0.0,-1.111,0.0,0.0,1.111,0.1353,-0.0441,0.1112,0.1353,0.1806,0.9985
4.792997,0.0,0.5556,0.5556,0.0,0.7858,0.1353,-0.0341,0.1212,0.1353,0.1848,0.9975
4.811001,0.0,0.5554,-0.5554,0.0,0.7855,0.1353,-0.0241,0.1112,0.1353,0.1768,0.9943
4.828001,-0.5882,0.0,0.0,-0.5882,0.5882,0.1253,-0.0241,0.1112,0.1253,0.1692,0.9953
4.845001,0.5882,0.0,0.5882,0.5882,0.8319,0.1353,-0.0241,0.1212,0.1353,0.1832,0.9965
4.862997,0.0,0.0,0.5557,0.0,0.5557,0.1353,-0.0241,0.1312,0.1353,0.19,0.9983
4.881001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1312,0.1353,0.19,0.9965
4.899001,0.0,0.0,-0.5556,0.0,0.5556,0.1353,-0.0241,0.1212,0.1353,0.1832,0.9993
4.917001,0.0,0.5556,0.5556,0.0,0.7857,0.1353,-0.0141,0.1312,0.1353,0.189,0.9964
4.935001,0.0,-1.1111,0.0,0.0,1.1111,0.1353,-0.0341,0.1312,0.1353,0.1915,0.9926
4.953001,0.0,0.5556,0.0,0.0,0.5556,0.1353,-0.0241,0.1312,0.1353,0.19,0.9953
4.970001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1312,0.1353,0.19,0.9934
4.988001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1312,0.1353,0.19,0.9963
5.005998,0.5556,0.0,0.0,0.5556,0.5556,0.1453,-0.0241,0.1312,0.1453,0.1972,0.9975
5.023998,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0241,0.1312,0.1453,0.1972,0.9978
5.042001,-0.0,0.0,0.0,-0.0,0.0,0.1453,-0.0241,0.1312,0.1453,0.1972,0.9963
5.060001,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0241,0.1312,0.1453,0.1972,0.9982
5.078001,-0.5556,-0.5556,0.0,-0.5556,0.7857,0.1353,-0.0341,0.1312,0.1353,0.1915,0.9924
5.096,0.5556,0.0,0.0,0.5556,0.5556,0.1453,-0.0341,0.1312,0.1453,0.1987,0.9956
5.114001,0.5555,0.0,0.0,0.5555,0.5555,0.1553,-0.0341,0.1312,0.1553,0.2061,1.0004
5.132001,-1.1111,0.0,0.0,-1.1111,1.1111,0.1353,-0.0341,0.1312,0.1353,0.1915,0.9982
5.150001,0.0,0.5556,0.0,0.0,0.5556,0.1353,-0.0241,0.1312,0.1353,0.19,0.9943
5.166998,0.5883,0.5883,0.5883,0.5883,1.019,0.1453,-0.0141,0.1412,0.1453,0.2031,0.9973
5.185,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0141,0.1412,0.1453,0.2031,0.9972
5.203001,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0141,0.1412,0.1453,0.2031,0.9994
5.221001,0.0,-0.5556,0.0,0.0,0.5556,0.1453,-0.0241,0.1412,0.1453,0.204,0.9935
5.239001,0.0,-0.5556,0.0,0.0,0.5556,0.1453,-0.0341,0.1412,0.1453,0.2054,0.9956
5.257001,0.0,0.5556,0.0,0.0,0.5556,0.1453,-0.0241,0.1412,0.1453,0.204,0.9994
5.275001,-0.5556,0.0,0.0,-0.5556,0.5556,0.1353,-0.0241,0.1412,0.1353,0.197,0.9964
5.293005,-0.5554,0.0,0.0,-0.5554,0.5554,0.1253,-0.0241,0.1412,0.1253,0.1903,1.0004
5.311001,0.0,-0.5557,0.0,0.0,0.5557,0.1253,-0.0341,0.1412,0.1253,0.1918,0.9955
5.328998,0.0,0.5556,0.0,0.0,0.5556,0.1253,-0.0241,0.1412,0.1253,0.1903,0.9973
5.347001,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0241,0.1412,0.1253,0.1903,0.9975
5.364997,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0241,0.1412,0.1253,0.1903,0.9943
5.383001,0.5554,0.0,0.5554,0.5554,0.7855,0.1353,-0.0241,0.1512,0.1353,0.2043,0.9983
5.400001,0.0,0.5882,0.0,0.0,0.5882,0.1353,-0.0141,0.1512,0.1353,0.2034,0.9944
5.417001,0.5882,0.0,0.0,0.5882,0.5882,0.1453,-0.0141,0.1512,0.1453,0.2102,0.9964
5.434001,0.0,0.5882,0.0,0.0,0.5882,0.1453,-0.0041,0.1512,0.1453,0.2097,0.9964
5.452002,-0.5555,-0.5555,0.0,-0.5555,0.7856,0.1353,-0.0141,0.1512,0.1353,0.2034,0.9954
5.470001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0141,0.1512,0.1353,0.2034,0.9924
5.488001,0.0,-0.5556,0.5556,0.0,0.7857,0.1353,-0.0241,0.1612,0.1353,0.2118,0.9965
5.505997,0.0,0.5557,0.0,0.0,0.5557,0.1353,-0.0141,0.1612,0.1353,0.2109,0.9964
5.524001,-0.5554,0.0,-0.5554,-0.5554,0.7855,0.1253,-0.0141,0.1512,0.1253,0.1969,0.9944
5.541001,0.5882,0.0,0.5882,0.5882,0.8319,0.1353,-0.0141,0.1612,0.1353,0.2109,0.9983
5.558001,-0.5882,0.5882,-0.5882,-0.5882,1.0189,0.1253,-0.0041,0.1512,0.1253,0.1964,0.9942
5.576,0.5556,0.0,0.0,0.5556,0.5556,0.1353,-0.0041,0.1512,0.1353,0.2029,0.9986
5.594001,0.5555,0.0,0.0,0.5555,0.5555,0.1453,-0.0041,0.1512,0.1453,0.2097,0.9963
5.612,-0.5556,0.0,0.0,-0.5556,0.5556,0.1353,-0.0041,0.1512,0.1353,0.2029,0.9945
5.629001,0.5882,0.0,0.0,0.5882,0.5882,0.1453,-0.0041,0.1512,0.1453,0.2097,0.9925
5.646,0.0,0.0,0.5883,0.0,0.5883,0.1453,-0.0041,0.1612,0.1453,0.217,0.9965
5.664,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0041,0.1612,0.1453,0.217,0.9953
5.682001,-1.111,-0.5555,0.5555,-1.111,1.3608,0.1253,-0.0141,0.1712,0.1253,0.2126,0.9974
5.699997,0.0,0.5557,0.0,0.0,0.5557,0.1253,-0.0041,0.1712,0.1253,0.2122,0.9973
5.718001,0.0,-0.5554,0.0,0.0,0.5554,0.1253,-0.0141,0.1712,0.1253,0.2126,0.9944
5.735997,0.0,0.5557,-0.5557,0.0,0.7858,0.1253,-0.0041,0.1612,0.1253,0.2042,0.9965
5.752998,0.5882,0.0,0.5882,0.5882,0.8318,0.1353,-0.0041,0.1712,0.1353,0.2182,0.9954
5.77,0.0,0.0,0.5882,0.0,0.5882,0.1353,-0.0041,0.1812,0.1353,0.2262,0.9945
5.787001,0.5882,-0.5882,0.0,0.5882,0.8318,0.1453,-0.0141,0.1812,0.1453,0.2327,0.9944
5.805001,0.0,0.0,-0.5556,0.0,0.5556,0.1453,-0.0141,0.1712,0.1453,0.225,0.9985
5.823001,-0.5556,0.0,0.5556,-0.5556,0.7857,0.1353,-0.0141,0.1812,0.1353,0.2266,0.9955
5.841001,-0.0,0.0,0.0,-0.0,0.0,0.1353,-0.0141,0.1812,0.1353,0.2266,0.9963
5.858001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0141,0.1812,0.1353,0.2266,0.9976
5.875001,0.0,0.5882,0.0,0.0,0.5882,0.1353,-0.0041,0.1812,0.1353,0.2262,0.9964
5.892,0.0,0.0,-0.5883,0.0,0.5883,0.1353,-0.0041,0.1712,0.1353,0.2182,0.9944
5.909,0.0,0.0,0.5882,0.0,0.5882,0.1353,-0.0041,0.1812,0.1353,0.2262,0.9976
5.927001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0041,0.1812,0.1353,0.2262,0.9944
5.945001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0041,0.1812,0.1353,0.2262,0.9955
5.962001,0.5882,-1.1765,0.0,0.5882,1.3153,0.1453,-0.0241,0.1812,0.1453,0.2335,0.9996
5.980001,-0.5556,0.5556,0.0,-0.5556,0.7857,0.1353,-0.0141,0.1812,0.1353,0.2266,0.9952
5.997001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0141,0.1812,0.1353,0.2266,0.9952
6.014998,0.0,-0.5556,0.0,0.0,0.5556,0.1353,-0.0241,0.1812,0.1353,0.2274,0.9914
6.033,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1812,0.1353,0.2274,0.9975
6.050998,-0.5556,-0.5556,0.0,-0.5556,0.7858,0.1253,-0.0341,0.1812,0.1253,0.2229,0.9984
6.068998,0.0,0.5556,0.0,0.0,0.5556,0.1253,-0.0241,0.1812,0.1253,0.2216,0.9963
6.087001,0.0,-1.1109,0.0,0.0,1.1109,0.1253,-0.0441,0.1812,0.1253,0.2247,0.9935
6.105001,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0441,0.1812,0.1253,0.2247,0.9952
6.123001,-0.5556,0.0,0.0,-0.5556,0.5556,0.1153,-0.0441,0.1812,0.1153,0.2192,0.9933
6.141001,0.0,0.0,0.5556,0.0,0.5556,0.1153,-0.0441,0.1912,0.1153,0.2276,0.9932
6.159001,0.0,0.5556,0.0,0.0,0.5556,0.1153,-0.0341,0.1912,0.1153,0.2258,0.9966
6.176001,0.5882,0.0,0.0,0.5882,0.5882,0.1253,-0.0341,0.1912,0.1253,0.2311,0.9957
6.193998,0.0,-0.5556,0.0,0.0,0.5556,0.1253,-0.0441,0.1912,0.1253,0.2328,0.9945
6.212001,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0441,0.1912,0.1253,0.2328,0.9925
6.230001,-0.0,0.0,0.0,-0.0,0.0,0.1253,-0.0441,0.1912,0.1253,0.2328,0.9906
6.248001,0.0,0.0,0.5556,0.0,0.5556,0.1253,-0.0441,0.2012,0.1253,0.2411,0.9964
6.266002,0.5555,0.5555,-0.5555,0.5555,0.9622,0.1353,-0.0341,0.1912,0.1353,0.2367,0.9974
6.284001,-1.1112,-0.5556,0.5556,-1.1112,1.3609,0.1153,-0.0441,0.2012,0.1153,0.236,0.9983
6.302,0.0,0.5556,-0.5556,0.0,0.7857,0.1153,-0.0341,0.1912,0.1153,0.2258,0.9962
6.320001,0.5555,-0.5555,-0.5555,0.5555,0.9622,0.1253,-0.0441,0.1812,0.1253,0.2247,0.9974
6.337998,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0441,0.1812,0.1253,0.2247,0.9975
6.355997,0.0,0.5556,0.5556,0.0,0.7857,0.1253,-0.0341,0.1912,0.1253,0.2311,0.9955
6.373998,-0.5555,-0.5555,0.0,-0.5555,0.7856,0.1153,-0.0441,0.1912,0.1153,0.2276,0.9965
6.392001,0.5555,0.0,0.0,0.5555,0.5555,0.1253,-0.0441,0.1912,0.1253,0.2328,0.9966
6.410001,-0.5556,1.1111,0.0,-0.5556,1.2423,0.1153,-0.0241,0.1912,0.1153,0.2246,0.9933
6.428,0.0,0.0,0.0,0.0,0.0,0.1153,-0.0241,0.1912,0.1153,0.2246,0.9963
6.446,0.5556,-0.5556,0.0,0.5556,0.7857,0.1253,-0.0341,0.1912,0.1253,0.2311,0.9975
6.464007,0.0,0.5553,0.0,0.0,0.5553,0.1253,-0.0241,0.1912,0.1253,0.2298,0.9977
6.481999,0.0,0.0,0.0,0.0,0.0,0.1253,-0.0241,0.1912,0.1253,0.2298,0.9954
6.5,0.5555,0.0,0.0,0.5555,0.5555,0.1353,-0.0241,0.1912,0.1353,0.2354,0.9966
6.518,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1912,0.1353,0.2354,0.9966
6.536001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1912,0.1353,0.2354,0.9954
6.553999,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1912,0.1353,0.2354,1.0003
6.570999,0.0,-0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1912,0.1353,0.2354,0.9943
6.588,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0241,0.1912,0.1353,0.2354,0.9966
6.605001,0.0,0.5882,0.0,0.0,0.5882,0.1353,-0.0141,0.1912,0.1353,0.2346,0.9992
6.623001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0141,0.1912,0.1353,0.2346,0.9953
6.641001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0141,0.1912,0.1353,0.2346,0.9946
6.659001,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0141,0.1912,0.1353,0.2346,0.9977
6.677,0.0,0.0,0.0,0.0,0.0,0.1353,-0.0141,0.1912,0.1353,0.2346,0.9985
6.694001,0.5882,0.5882,0.5882,0.5882,1.0188,0.1453,-0.0041,0.2012,0.1453,0.2482,0.9984
6.711001,0.0,-0.5882,-0.5882,0.0,0.8319,0.1453,-0.0141,0.1912,0.1453,0.2405,0.9905
6.728001,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0141,0.1912,0.1453,0.2405,0.9976
6.746,0.0,0.5556,0.5556,0.0,0.7857,0.1453,-0.0041,0.2012,0.1453,0.2482,0.9983
6.763999,0.0,-0.5556,0.0,0.0,0.5556,0.1453,-0.0141,0.2012,0.1453,0.2486,0.9965
6.781002,0.5881,0.5881,0.0,0.5881,0.8317,0.1553,-0.0041,0.2012,0.1553,0.2542,0.9914
6.798001,0.0,0.0,0.0,0.0,0.0,0.1553,-0.0041,0.2012,0.1553,0.2542,0.9964
6.815001,-0.5882,0.0,0.0,-0.5882,0.5882,0.1453,-0.0041,0.2012,0.1453,0.2482,0.9962
6.832,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0041,0.2012,0.1453,0.2482,0.9935
6.850001,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0041,0.2012,0.1453,0.2482,0.9957
6.867997,0.0,0.0,0.0,0.0,0.0,0.1453,-0.0041,0.2012,0.1453,0.2482,1.0015
6.886,0.5555,-0.5555,0.0,0.5555,0.7855,0.1553,-0.0141,0.2012,0.1553,0.2545,0.9963
6.904001,0.0,0.0,0.0,0.0,0.0,0.1553,-0.0141,0.2012,0.1553,0.2545,0.9944
6.921001,0.0,0.0,0.5882,0.0,0.5882,0.1553,-0.0141,0.2112,0.1553,0.2625,0.9925
6.937998,0.0,0.0,0.0,0.0,0.0,0.1553,-0.0141,0.2112,0.1553,0.2625,0.9941
6.955001,0.0,0.5881,0.0,0.0,0.5881,0.1553,-0.0041,0.2112,0.1553,0.2622,0.9954
6.972001,0.5882,-0.5882,0.0,0.5882,0.8319,0.1653,-0.0141,0.2112,0.1653,0.2685,0.9996
6.990001,0.5556,0.0,0.5556,0.5556,0.7857,0.1753,-0.0141,0.2212,0.1753,0.2826,0.9944
7.007999,-0.5556,-0.5556,0.0,-0.5556,0.7858,0.1653,-0.0241,0.2212,0.1653,0.2772,0.9992
7.025,0.0,0.0,0.0,0.0,0.0,0.1653,-0.0241,0.2212,0.1653,0.2772,0.9944
7.041997,0.0,0.5883,0.0,0.0,0.5883,0.1653,-0.0141,0.2212,0.1653,0.2765,0.9986
7.059001,0.0,-0.5881,0.0,0.0,0.5881,0.1653,-0.0241,0.2212,0.1653,0.2772,0.9936
7.077,0.0,0.5556,0.0,0.0,0.5556,0.1653,-0.0141,0.2212,0.1653,0.2765,0.9983
7.094997,-0.5556,0.0,0.0,-0.5556,0.5556,0.1553,-0.0141,0.2212,0.1553,0.2706,0.9983
