arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
2.464999,1765055846.1166542,0.553,-0.372,0.243,-29.96,-56.57,-73.76,-0.172,-0.25,0.039,-54.52,32.06,-49.41
2.481998,1765055846.117171,0.553,-0.372,0.243,-29.96,-56.57,-73.77,-0.172,-0.25,0.039,-54.52,32.06,-49.42
2.499001,1765055846.144128,0.553,-0.372,0.243,-29.96,-56.57,-73.77,-0.172,-0.25,0.039,-54.52,32.06,-49.42
2.516003,1765055846.177334,0.553,-0.372,0.243,-29.96,-56.57,-73.78,-0.172,-0.25,0.039,-54.52,32.06,-49.42
2.533006,1765055846.177726,0.553,-0.372,0.243,-29.96,-56.57,-73.78,-0.172,-0.25,0.039,-54.52,32.06,-49.43
2.550005,1765055846.204895,0.553,-0.372,0.243,-29.96,-56.57,-73.78,-0.172,-0.25,0.039,-54.52,32.06,-49.43
2.567004,1765055846.207293,0.553,-0.372,0.243,-29.96,-56.57,-73.79,-0.172,-0.25,0.039,-54.52,32.06,-49.43
2.584005,1765055846.234999,0.553,-0.372,0.243,-29.96,-56.57,-73.79,-0.172,-0.25,0.039,-54.52,32.06,-49.44
2.601006,1765055846.236854,0.553,-0.372,0.243,-29.96,-56.57,-73.8,-0.172,-0.25,0.039,-54.52,32.06,-49.44
2.618005,1765055846.264247,0.553,-0.372,0.243,-29.96,-56.57,-73.8,-0.172,-0.25,0.039,-54.52,32.06,-49.44
2.635007,1765055846.29437,0.553,-0.372,0.243,-29.96,-56.57,-73.81,-0.172,-0.25,0.039,-54.52,32.06,-49.45
2.652005,1765055846.3249888,0.553,-0.372,0.243,-29.96,-56.57,-73.81,-0.172,-0.25,0.039,-54.52,32.06,-49.45
2.669059,1765055846.328948,0.553,-0.372,0.243,-29.96,-56.57,-73.81,-0.172,-0.25,0.039,-54.52,32.06,-49.45
2.686006,1765055846.382873,0.553,-0.372,0.243,-29.96,-56.57,-73.82,-0.172,-0.25,0.039,-54.52,32.06,-49.46
2.703007,1765055846.384421,0.553,-0.372,0.243,-29.96,-56.57,-73.82,-0.172,-0.25,0.039,-54.52,32.06,-49.46
2.720007,1765055846.3874319,0.553,-0.372,0.243,-29.96,-56.57,-73.83,-0.172,-0.25,0.039,-54.52,32.06,-49.46
2.737007,1765055846.413954,0.553,-0.372,0.243,-29.96,-56.57,-73.83,-0.172,-0.25,0.039,-54.52,32.06,-49.47
2.754006,1765055846.41588,0.553,-0.372,0.243,-29.96,-56.57,-73.84,-0.172,-0.25,0.039,-54.52,32.06,-49.47
2.771007,1765055846.443062,0.553,-0.372,0.243,-29.96,-56.57,-73.84,-0.172,-0.25,0.039,-54.52,32.06,-49.47
2.788003,1765055846.4446568,0.553,-0.372,0.243,-29.96,-56.57,-73.84,-0.172,-0.25,0.039,-54.52,32.06,-49.47
2.805006,1765055846.446029,0.553,-0.372,0.243,-29.96,-56.57,-73.85,-0.172,-0.25,0.039,-54.52,32.06,-49.48
2.822007,1765055846.4761028,0.553,-0.372,0.243,-29.96,-56.57,-73.85,-0.172,-0.25,0.039,-54.52,32.06,-49.48
2.839007,1765055846.476244,0.553,-0.372,0.243,-29.96,-56.58,-73.86,-0.172,-0.25,0.039,-54.52,32.06,-49.48
2.856005,1765055846.5035179,0.553,-0.372,0.243,-29.96,-56.58,-73.86,-0.172,-0.25,0.039,-54.52,32.06,-49.49
2.873007,1765055846.5349262,0.553,-0.372,0.243,-29.96,-56.58,-73.87,-0.172,-0.25,0.039,-54.52,32.06,-49.49
2.890005,1765055846.536083,0.553,-0.372,0.243,-29.96,-56.58,-73.87,-0.172,-0.25,0.039,-54.52,32.06,-49.49
2.907007,1765055846.564736,0.553,-0.372,0.243,-29.95,-56.58,-73.87,-0.172,-0.25,0.039,-54.52,32.06,-49.5
2.924007,1765055846.566593,0.553,-0.372,0.243,-29.95,-56.58,-73.88,-0.172,-0.25,0.039,-54.52,32.06,-49.5
2.941059,1765055846.594718,0.553,-0.372,0.243,-29.95,-56.58,-73.88,-0.172,-0.25,0.039,-54.52,32.06,-49.5
2.958007,1765055846.595832,0.553,-0.372,0.243,-29.95,-56.58,-73.89,-0.172,-0.25,0.039,-54.52,32.06,-49.51
2.975005,1765055846.6516979,0.553,-0.372,0.243,-29.95,-56.58,-73.89,-0.172,-0.25,0.039,-54.52,32.06,-49.51
2.992007,1765055846.654159,0.553,-0.372,0.243,-29.95,-56.58,-73.9,-0.172,-0.25,0.039,-54.52,32.06,-49.51
3.009003,1765055846.6570702,0.553,-0.372,0.243,-29.95,-56.58,-73.9,-0.172,-0.25,0.039,-54.52,32.06,-49.52
3.026007,1765055846.685477,0.553,-0.372,0.243,-29.95,-56.58,-73.9,-0.172,-0.25,0.039,-54.52,32.06,-49.52
3.043007,1765055846.685822,0.553,-0.372,0.243,-29.95,-56.58,-73.91,-0.172,-0.25,0.039,-54.52,32.06,-49.52
3.060055,1765055846.714866,0.553,-0.372,0.243,-29.95,-56.58,-73.91,-0.172,-0.25,0.039,-54.52,32.06,-49.53
3.077007,1765055846.7179708,0.553,-0.372,0.243,-29.95,-56.58,-73.92,-0.172,-0.25,0.039,-54.52,32.06,-49.53
3.094005,1765055846.7444339,0.553,-0.372,0.243,-29.95,-56.58,-73.92,-0.172,-0.25,0.039,-54.52,32.06,-49.53
3.111007,1765055846.7452018,0.553,-0.372,0.243,-29.95,-56.58,-73.93,-0.172,-0.25,0.039,-54.52,32.06,-49.54
3.128007,1765055846.774592,0.553,-0.372,0.243,-29.95,-56.58,-73.93,-0.172,-0.25,0.039,-54.52,32.06,-49.54
3.145008,1765055846.804645,0.553,-0.372,0.243,-29.95,-56.58,-73.93,-0.172,-0.25,0.039,-54.52,32.06,-49.54
3.162005,1765055846.805272,0.553,-0.372,0.243,-29.95,-56.58,-73.94,-0.172,-0.25,0.039,-54.52,32.06,-49.55
3.179055,1765055846.83763,0.553,-0.372,0.243,-29.95,-56.58,-73.94,-0.172,-0.25,0.039,-54.52,32.06,-49.55
3.196005,1765055846.837931,0.553,-0.372,0.243,-29.95,-56.58,-73.95,-0.172,-0.25,0.039,-54.52,32.06,-49.55
3.213007,1765055846.894968,0.553,-0.372,0.243,-29.95,-56.58,-73.95,-0.172,-0.25,0.039,-54.52,32.06,-49.55
3.230004,1765055846.8974621,0.553,-0.372,0.243,-29.95,-56.58,-73.96,-0.172,-0.25,0.039,-54.52,32.06,-49.56
3.247007,1765055846.953398,0.553,-0.372,0.243,-29.95,-56.58,-73.96,-0.172,-0.25,0.039,-54.52,32.06,-49.56
3.264005,1765055846.9547572,0.553,-0.372,0.243,-29.95,-56.58,-73.96,-0.172,-0.25,0.039,-54.52,32.06,-49.56
3.281007,1765055846.95745,0.553,-0.372,0.243,-29.95,-56.58,-73.97,-0.172,-0.25,0.039,-54.52,32.06,-49.57
